,state,dates
10640,LA,2021-09-24
10641,LA,2021-09-25
10642,LA,2021-09-26
10643,LA,2021-09-27
10644,LA,2021-09-28
10645,LA,2021-09-29
10646,LA,2021-09-30
10647,LA,2021-10-01
10648,LA,2021-10-02
10649,LA,2021-10-03
10650,LA,2021-10-04
10651,LA,2021-10-05
10652,LA,2021-10-06
10653,LA,2021-10-07
10654,LA,2021-10-08
10655,LA,2021-10-09
10656,LA,2021-10-10
10657,LA,2021-10-11
10658,LA,2021-10-12
10659,LA,2021-10-13
10660,LA,2021-10-14
10661,LA,2021-10-15
10662,LA,2021-10-16
10663,LA,2021-10-17
10664,LA,2021-10-18
10665,LA,2021-10-19
10666,LA,2021-10-20
10667,LA,2021-10-21
10668,LA,2021-10-22
10669,LA,2021-10-23
10670,LA,2021-10-24
10671,LA,2021-10-25
10672,LA,2021-10-26
10673,LA,2021-10-27
10674,LA,2021-10-28
10675,LA,2021-10-29
10676,LA,2021-10-30
10677,LA,2021-10-31
10678,LD,2021-01-16
10679,LD,2021-01-17
10680,LD,2021-01-18
10681,LD,2021-01-19
10682,LD,2021-01-20
10683,LD,2021-01-21
10684,LD,2021-01-22
10685,LD,2021-01-23
10686,LD,2021-01-24
10687,LD,2021-01-25
10688,LD,2021-01-26
10689,LD,2021-01-27
10690,LD,2021-01-28
10691,LD,2021-01-29
10692,LD,2021-01-30
10693,LD,2021-01-31
10694,LD,2021-02-01
10695,LD,2021-02-02
10696,LD,2021-02-03
10697,LD,2021-02-04
10698,LD,2021-02-05
10699,LD,2021-02-06
10700,LD,2021-02-07
10701,LD,2021-02-08
10702,LD,2021-02-09
10703,LD,2021-02-10
10704,LD,2021-02-11
10705,LD,2021-02-12
10706,LD,2021-02-13
10707,LD,2021-02-14
10708,LD,2021-02-15
10709,LD,2021-02-16
10710,LD,2021-02-17
10711,LD,2021-02-18
10712,LD,2021-02-19
10713,LD,2021-02-20
10714,LD,2021-02-21
10715,LD,2021-02-22
10716,LD,2021-02-23
10717,LD,2021-02-24
10718,LD,2021-02-25
10719,LD,2021-02-26
10720,LD,2021-02-27
10721,LD,2021-02-28
10722,LD,2021-03-01
10723,LD,2021-03-02
10724,LD,2021-03-03
10725,LD,2021-03-04
10726,LD,2021-03-05
10727,LD,2021-03-06
10728,LD,2021-03-07
10729,LD,2021-03-08
10730,LD,2021-03-09
10731,LD,2021-03-10
10732,LD,2021-03-11
10733,LD,2021-03-12
10734,LD,2021-03-13
10735,LD,2021-03-14
10736,LD,2021-03-15
10737,LD,2021-03-16
10738,LD,2021-03-17
10739,LD,2021-03-18
10740,LD,2021-03-19
10741,LD,2021-03-20
10742,LD,2021-03-21
10743,LD,2021-03-22
10744,LD,2021-03-23
10745,LD,2021-03-24
10746,LD,2021-03-25
10747,LD,2021-03-26
10748,LD,2021-03-27
10749,LD,2021-03-28
10750,LD,2021-03-29
10751,LD,2021-03-30
10752,LD,2021-03-31
10753,LD,2021-04-01
10754,LD,2021-04-02
10755,LD,2021-04-03
10756,LD,2021-04-04
10757,LD,2021-04-05
10758,LD,2021-04-06
10759,LD,2021-04-07
10760,LD,2021-04-08
10761,LD,2021-04-09
10762,LD,2021-04-10
10763,LD,2021-04-11
10764,LD,2021-04-12
10765,LD,2021-04-13
10766,LD,2021-04-14
10767,LD,2021-04-15
10768,LD,2021-04-16
10769,LD,2021-04-17
10770,LD,2021-04-18
10771,LD,2021-04-19
10772,LD,2021-04-20
10773,LD,2021-04-21
10774,LD,2021-04-22
10775,LD,2021-04-23
10776,LD,2021-04-24
10777,LD,2021-04-25
10778,LD,2021-04-26
10779,LD,2021-04-27
10780,LD,2021-04-28
10781,LD,2021-04-29
10782,LD,2021-04-30
10783,LD,2021-05-01
10784,LD,2021-05-02
10785,LD,2021-05-03
10786,LD,2021-05-04
10787,LD,2021-05-05
10788,LD,2021-05-06
10789,LD,2021-05-07
10790,LD,2021-05-08
10791,LD,2021-05-09
10792,LD,2021-05-10
10793,LD,2021-05-11
10794,LD,2021-05-12
10795,LD,2021-05-13
10796,LD,2021-05-14
10797,LD,2021-05-15
10798,LD,2021-05-16
10799,LD,2021-05-17
10800,LD,2021-05-18
10801,LD,2021-05-19
10802,LD,2021-05-20
10803,LD,2021-05-21
10804,LD,2021-05-22
10805,LD,2021-05-23
10806,LD,2021-05-24
10807,LD,2021-05-25
10808,LD,2021-05-26
10809,LD,2021-05-27
10810,LD,2021-05-28
10811,LD,2021-05-29
10812,LD,2021-05-30
10813,LD,2021-05-31
10814,LD,2021-06-01
10815,LD,2021-06-02
10816,LD,2021-06-03
10817,LD,2021-06-04
10818,LD,2021-06-05
10819,LD,2021-06-06
10820,LD,2021-06-07
10821,LD,2021-06-08
10822,LD,2021-06-09
10823,LD,2021-06-10
10824,LD,2021-06-11
10825,LD,2021-06-12
10826,LD,2021-06-13
10827,LD,2021-06-14
10828,LD,2021-06-15
10829,LD,2021-06-16
10830,LD,2021-06-17
10831,LD,2021-06-18
10832,LD,2021-06-19
10833,LD,2021-06-20
10834,LD,2021-06-21
10835,LD,2021-06-22
10836,LD,2021-06-23
10837,LD,2021-06-24
10838,LD,2021-06-25
10839,LD,2021-06-26
10840,LD,2021-06-27
10841,LD,2021-06-28
10842,LD,2021-06-29
10843,LD,2021-06-30
10844,LD,2021-07-01
10845,LD,2021-07-02
10846,LD,2021-07-03
10847,LD,2021-07-04
10848,LD,2021-07-05
10849,LD,2021-07-06
10850,LD,2021-07-07
10851,LD,2021-07-08
10852,LD,2021-07-09
10853,LD,2021-07-10
10854,LD,2021-07-11
10855,LD,2021-07-12
10856,LD,2021-07-13
10857,LD,2021-07-14
10858,LD,2021-07-15
10859,LD,2021-07-16
10860,LD,2021-07-17
10861,LD,2021-07-18
10862,LD,2021-07-19
10863,LD,2021-07-20
10864,LD,2021-07-21
10865,LD,2021-07-22
10866,LD,2021-07-23
10867,LD,2021-07-24
10868,LD,2021-07-25
10869,LD,2021-07-26
10870,LD,2021-07-27
10871,LD,2021-07-28
10872,LD,2021-07-29
10873,LD,2021-07-30
10874,LD,2021-07-31
10875,LD,2021-08-01
10876,LD,2021-08-02
10877,LD,2021-08-03
10878,LD,2021-08-04
10879,LD,2021-08-05
10880,LD,2021-08-06
10881,LD,2021-08-07
10882,LD,2021-08-08
10883,LD,2021-08-09
10884,LD,2021-08-10
10885,LD,2021-08-11
10886,LD,2021-08-12
10887,LD,2021-08-13
10888,LD,2021-08-14
10889,LD,2021-08-15
10890,LD,2021-08-16
10891,LD,2021-08-17
10892,LD,2021-08-18
10893,LD,2021-08-19
10894,LD,2021-08-20
10895,LD,2021-08-21
10896,LD,2021-08-22
10897,LD,2021-08-23
10898,LD,2021-08-24
10899,LD,2021-08-25
10900,LD,2021-08-26
10901,LD,2021-08-27
10902,LD,2021-08-28
10903,LD,2021-08-29
10904,LD,2021-08-30
10905,LD,2021-08-31
10906,LD,2021-09-01
10907,LD,2021-09-02
10908,LD,2021-09-03
10909,LD,2021-09-04
10910,LD,2021-09-05
10911,LD,2021-09-06
10912,LD,2021-09-07
10913,LD,2021-09-08
10914,LD,2021-09-09
10915,LD,2021-09-10
10916,LD,2021-09-11
10917,LD,2021-09-12
10918,LD,2021-09-13
10919,LD,2021-09-14
10920,LD,2021-09-15
10921,LD,2021-09-16
10922,LD,2021-09-17
10923,LD,2021-09-18
10924,LD,2021-09-19
10925,LD,2021-09-20
10926,LD,2021-09-21
10927,LD,2021-09-22
10928,LD,2021-09-23
10929,LD,2021-09-24
10930,LD,2021-09-25
10931,LD,2021-09-26
10932,LD,2021-09-27
10933,LD,2021-09-28
10934,LD,2021-09-29
10935,LD,2021-09-30
10936,LD,2021-10-01
10937,LD,2021-10-02
10938,LD,2021-10-03
10939,LD,2021-10-04
10940,LD,2021-10-05
10941,LD,2021-10-06
10942,LD,2021-10-07
10943,LD,2021-10-08
10944,LD,2021-10-09
10945,LD,2021-10-10
10946,LD,2021-10-11
10947,LD,2021-10-12
10948,LD,2021-10-13
10949,LD,2021-10-14
10950,LD,2021-10-15
10951,LD,2021-10-16
10952,LD,2021-10-17
10953,LD,2021-10-18
10954,LD,2021-10-19
10955,LD,2021-10-20
10956,LD,2021-10-21
10957,LD,2021-10-22
10958,LD,2021-10-23
10959,LD,2021-10-24
10960,LD,2021-10-25
10961,LD,2021-10-26
10962,LD,2021-10-27
10963,LD,2021-10-28
10964,LD,2021-10-29
10965,LD,2021-10-30
10966,LD,2021-10-31
10967,MH,2020-03-09
10968,MH,2020-03-10
10969,MH,2020-03-11
10970,MH,2020-03-12
10971,MH,2020-03-13
10972,MH,2020-03-14
10973,MH,2020-03-15
10974,MH,2020-03-16
10975,MH,2020-03-17
10976,MH,2020-03-18
10977,MH,2020-03-19
10978,MH,2020-03-20
10979,MH,2020-03-21
10980,MH,2020-03-22
10981,MH,2020-03-23
10982,MH,2020-03-24
10983,MH,2020-03-25
10984,MH,2020-03-26
10985,MH,2020-03-27
10986,MH,2020-03-28
10987,MH,2020-03-29
10988,MH,2020-03-30
10989,MH,2020-03-31
10990,MH,2020-04-01
10991,MH,2020-04-02
10992,MH,2020-04-03
10993,MH,2020-04-04
10994,MH,2020-04-05
10995,MH,2020-04-06
10996,MH,2020-04-07
10997,MH,2020-04-08
10998,MH,2020-04-09
10999,MH,2020-04-10
11000,MH,2020-04-11
11001,MH,2020-04-12
11002,MH,2020-04-13
11003,MH,2020-04-14
11004,MH,2020-04-15
11005,MH,2020-04-16
11006,MH,2020-04-17
11007,MH,2020-04-18
11008,MH,2020-04-19
11009,MH,2020-04-20
11010,MH,2020-04-21
11011,MH,2020-04-22
11012,MH,2020-04-23
11013,MH,2020-04-24
11014,MH,2020-04-25
11015,MH,2020-04-26
11016,MH,2020-04-27
11017,MH,2020-04-28
11018,MH,2020-04-29
11019,MH,2020-04-30
11020,MH,2020-05-01
11021,MH,2020-05-02
11022,MH,2020-05-03
11023,MH,2020-05-04
11024,MH,2020-05-05
11025,MH,2020-05-06
11026,MH,2020-05-07
11027,MH,2020-05-08
11028,MH,2020-05-09
11029,MH,2020-05-10
11030,MH,2020-05-11
11031,MH,2020-05-12
11032,MH,2020-05-13
11033,MH,2020-05-14
11034,MH,2020-05-15
11035,MH,2020-05-16
11036,MH,2020-05-17
11037,MH,2020-05-18
11038,MH,2020-05-19
11039,MH,2020-05-20
11040,MH,2020-05-21
11041,MH,2020-05-22
11042,MH,2020-05-23
11043,MH,2020-05-24
11044,MH,2020-05-25
11045,MH,2020-05-26
11046,MH,2020-05-27
11047,MH,2020-05-28
11048,MH,2020-05-29
11049,MH,2020-05-30
11050,MH,2020-05-31
11051,MH,2020-06-01
11052,MH,2020-06-02
11053,MH,2020-06-03
11054,MH,2020-06-04
11055,MH,2020-06-05
11056,MH,2020-06-06
11057,MH,2020-06-07
11058,MH,2020-06-08
11059,MH,2020-06-09
11060,MH,2020-06-10
11061,MH,2020-06-11
11062,MH,2020-06-12
11063,MH,2020-06-13
11064,MH,2020-06-14
11065,MH,2020-06-15
11066,MH,2020-06-16
11067,MH,2020-06-17
11068,MH,2020-06-18
11069,MH,2020-06-19
11070,MH,2020-06-20
11071,MH,2020-06-21
11072,MH,2020-06-22
11073,MH,2020-06-23
11074,MH,2020-06-24
11075,MH,2020-06-25
11076,MH,2020-06-26
11077,MH,2020-06-27
11078,MH,2020-06-28
11079,MH,2020-06-29
11080,MH,2020-06-30
11081,MH,2020-07-01
11082,MH,2020-07-02
11083,MH,2020-07-03
11084,MH,2020-07-04
11085,MH,2020-07-05
11086,MH,2020-07-06
11087,MH,2020-07-07
11088,MH,2020-07-08
11089,MH,2020-07-09
11090,MH,2020-07-10
11091,MH,2020-07-11
11092,MH,2020-07-12
11093,MH,2020-07-13
11094,MH,2020-07-14
11095,MH,2020-07-15
11096,MH,2020-07-16
11097,MH,2020-07-17
11098,MH,2020-07-18
11099,MH,2020-07-19
11100,MH,2020-07-20
11101,MH,2020-07-21
11102,MH,2020-07-22
11103,MH,2020-07-23
11104,MH,2020-07-24
11105,MH,2020-07-25
11106,MH,2020-07-26
11107,MH,2020-07-27
11108,MH,2020-07-28
11109,MH,2020-07-29
11110,MH,2020-07-30
11111,MH,2020-07-31
11112,MH,2020-08-01
11113,MH,2020-08-02
11114,MH,2020-08-03
11115,MH,2020-08-04
11116,MH,2020-08-05
11117,MH,2020-08-06
11118,MH,2020-08-07
11119,MH,2020-08-08
11120,MH,2020-08-09
11121,MH,2020-08-10
11122,MH,2020-08-11
11123,MH,2020-08-12
11124,MH,2020-08-13
11125,MH,2020-08-14
11126,MH,2020-08-15
11127,MH,2020-08-16
11128,MH,2020-08-17
11129,MH,2020-08-18
11130,MH,2020-08-19
11131,MH,2020-08-20
11132,MH,2020-08-21
11133,MH,2020-08-22
11134,MH,2020-08-23
11135,MH,2020-08-24
11136,MH,2020-08-25
11137,MH,2020-08-26
11138,MH,2020-08-27
11139,MH,2020-08-28
11140,MH,2020-08-29
11141,MH,2020-08-30
11142,MH,2020-08-31
11143,MH,2020-09-01
11144,MH,2020-09-02
11145,MH,2020-09-03
11146,MH,2020-09-04
11147,MH,2020-09-05
11148,MH,2020-09-06
11149,MH,2020-09-07
11150,MH,2020-09-08
11151,MH,2020-09-09
11152,MH,2020-09-10
11153,MH,2020-09-11
11154,MH,2020-09-12
11155,MH,2020-09-13
11156,MH,2020-09-14
11157,MH,2020-09-15
11158,MH,2020-09-16
11159,MH,2020-09-17
11160,MH,2020-09-18
11161,MH,2020-09-19
11162,MH,2020-09-20
11163,MH,2020-09-21
11164,MH,2020-09-22
11165,MH,2020-09-23
11166,MH,2020-09-24
11167,MH,2020-09-25
11168,MH,2020-09-26
11169,MH,2020-09-27
11170,MH,2020-09-28
11171,MH,2020-09-29
11172,MH,2020-09-30
11173,MH,2020-10-01
11174,MH,2020-10-02
11175,MH,2020-10-03
11176,MH,2020-10-04
11177,MH,2020-10-05
11178,MH,2020-10-06
11179,MH,2020-10-07
11180,MH,2020-10-08
11181,MH,2020-10-09
11182,MH,2020-10-10
11183,MH,2020-10-11
11184,MH,2020-10-12
11185,MH,2020-10-13
11186,MH,2020-10-14
11187,MH,2020-10-15
11188,MH,2020-10-16
11189,MH,2020-10-17
11190,MH,2020-10-18
11191,MH,2020-10-19
11192,MH,2020-10-20
11193,MH,2020-10-21
11194,MH,2020-10-22
11195,MH,2020-10-23
11196,MH,2020-10-24
11197,MH,2020-10-25
11198,MH,2020-10-26
11199,MH,2020-10-27
11200,MH,2020-10-28
11201,MH,2020-10-29
11202,MH,2020-10-30
11203,MH,2020-10-31
11204,MH,2020-11-01
11205,MH,2020-11-02
11206,MH,2020-11-03
11207,MH,2020-11-04
11208,MH,2020-11-05
11209,MH,2020-11-06
11210,MH,2020-11-07
11211,MH,2020-11-08
11212,MH,2020-11-09
11213,MH,2020-11-10
11214,MH,2020-11-11
11215,MH,2020-11-12
11216,MH,2020-11-13
11217,MH,2020-11-14
11218,MH,2020-11-15
11219,MH,2020-11-16
11220,MH,2020-11-17
11221,MH,2020-11-18
11222,MH,2020-11-19
11223,MH,2020-11-20
11224,MH,2020-11-21
11225,MH,2020-11-22
11226,MH,2020-11-23
11227,MH,2020-11-24
11228,MH,2020-11-25
11229,MH,2020-11-26
11230,MH,2020-11-27
11231,MH,2020-11-28
11232,MH,2020-11-29
11233,MH,2020-11-30
11234,MH,2020-12-01
11235,MH,2020-12-02
11236,MH,2020-12-03
11237,MH,2020-12-04
11238,MH,2020-12-05
11239,MH,2020-12-06
11240,MH,2020-12-07
11241,MH,2020-12-08
11242,MH,2020-12-09
11243,MH,2020-12-10
11244,MH,2020-12-11
11245,MH,2020-12-12
11246,MH,2020-12-13
11247,MH,2020-12-14
11248,MH,2020-12-15
11249,MH,2020-12-16
11250,MH,2020-12-17
11251,MH,2020-12-18
11252,MH,2020-12-19
11253,MH,2020-12-20
11254,MH,2020-12-21
11255,MH,2020-12-22
11256,MH,2020-12-23
11257,MH,2020-12-24
11258,MH,2020-12-25
11259,MH,2020-12-26
11260,MH,2020-12-27
11261,MH,2020-12-28
11262,MH,2020-12-29
11263,MH,2020-12-30
11264,MH,2020-12-31
11265,MH,2021-01-01
11266,MH,2021-01-02
11267,MH,2021-01-03
11268,MH,2021-01-04
11269,MH,2021-01-05
11270,MH,2021-01-06
11271,MH,2021-01-07
11272,MH,2021-01-08
11273,MH,2021-01-09
11274,MH,2021-01-10
11275,MH,2021-01-11
11276,MH,2021-01-12
11277,MH,2021-01-13
11278,MH,2021-01-14
11279,MH,2021-01-15
11280,MH,2021-01-16
11281,MH,2021-01-17
11282,MH,2021-01-18
11283,MH,2021-01-19
11284,MH,2021-01-20
11285,MH,2021-01-21
11286,MH,2021-01-22
11287,MH,2021-01-23
11288,MH,2021-01-24
11289,MH,2021-01-25
11290,MH,2021-01-26
11291,MH,2021-01-27
11292,MH,2021-01-28
11293,MH,2021-01-29
11294,MH,2021-01-30
11295,MH,2021-01-31
11296,MH,2021-02-01
11297,MH,2021-02-02
11298,MH,2021-02-03
11299,MH,2021-02-04
11300,MH,2021-02-05
11301,MH,2021-02-06
11302,MH,2021-02-07
11303,MH,2021-02-08
11304,MH,2021-02-09
11305,MH,2021-02-10
11306,MH,2021-02-11
11307,MH,2021-02-12
11308,MH,2021-02-13
11309,MH,2021-02-14
11310,MH,2021-02-15
11311,MH,2021-02-16
11312,MH,2021-02-17
11313,MH,2021-02-18
11314,MH,2021-02-19
11315,MH,2021-02-20
11316,MH,2021-02-21
11317,MH,2021-02-22
11318,MH,2021-02-23
11319,MH,2021-02-24
11320,MH,2021-02-25
11321,MH,2021-02-26
11322,MH,2021-02-27
11323,MH,2021-02-28
11324,MH,2021-03-01
11325,MH,2021-03-02
11326,MH,2021-03-03
11327,MH,2021-03-04
11328,MH,2021-03-05
11329,MH,2021-03-06
11330,MH,2021-03-07
11331,MH,2021-03-08
11332,MH,2021-03-09
11333,MH,2021-03-10
11334,MH,2021-03-11
11335,MH,2021-03-12
11336,MH,2021-03-13
11337,MH,2021-03-14
11338,MH,2021-03-15
11339,MH,2021-03-16
11340,MH,2021-03-17
11341,MH,2021-03-18
11342,MH,2021-03-19
11343,MH,2021-03-20
11344,MH,2021-03-21
11345,MH,2021-03-22
11346,MH,2021-03-23
11347,MH,2021-03-24
11348,MH,2021-03-25
11349,MH,2021-03-26
11350,MH,2021-03-27
11351,MH,2021-03-28
11352,MH,2021-03-29
11353,MH,2021-03-30
11354,MH,2021-03-31
11355,MH,2021-04-01
11356,MH,2021-04-02
11357,MH,2021-04-03
11358,MH,2021-04-04
11359,MH,2021-04-05
11360,MH,2021-04-06
11361,MH,2021-04-07
11362,MH,2021-04-08
11363,MH,2021-04-09
11364,MH,2021-04-10
11365,MH,2021-04-11
11366,MH,2021-04-12
11367,MH,2021-04-13
11368,MH,2021-04-14
11369,MH,2021-04-15
11370,MH,2021-04-16
11371,MH,2021-04-17
11372,MH,2021-04-18
11373,MH,2021-04-19
11374,MH,2021-04-20
11375,MH,2021-04-21
11376,MH,2021-04-22
11377,MH,2021-04-23
11378,MH,2021-04-24
11379,MH,2021-04-25
11380,MH,2021-04-26
11381,MH,2021-04-27
11382,MH,2021-04-28
11383,MH,2021-04-29
11384,MH,2021-04-30
11385,MH,2021-05-01
11386,MH,2021-05-02
11387,MH,2021-05-03
11388,MH,2021-05-04
11389,MH,2021-05-05
11390,MH,2021-05-06
11391,MH,2021-05-07
11392,MH,2021-05-08
11393,MH,2021-05-09
11394,MH,2021-05-10
11395,MH,2021-05-11
11396,MH,2021-05-12
11397,MH,2021-05-13
11398,MH,2021-05-14
11399,MH,2021-05-15
11400,MH,2021-05-16
11401,MH,2021-05-17
11402,MH,2021-05-18
11403,MH,2021-05-19
11404,MH,2021-05-20
11405,MH,2021-05-21
11406,MH,2021-05-22
11407,MH,2021-05-23
11408,MH,2021-05-24
11409,MH,2021-05-25
11410,MH,2021-05-26
11411,MH,2021-05-27
11412,MH,2021-05-28
11413,MH,2021-05-29
11414,MH,2021-05-30
11415,MH,2021-05-31
11416,MH,2021-06-01
11417,MH,2021-06-02
11418,MH,2021-06-03
11419,MH,2021-06-04
11420,MH,2021-06-05
11421,MH,2021-06-06
11422,MH,2021-06-07
11423,MH,2021-06-08
11424,MH,2021-06-09
11425,MH,2021-06-10
11426,MH,2021-06-11
11427,MH,2021-06-12
11428,MH,2021-06-13
11429,MH,2021-06-14
11430,MH,2021-06-15
11431,MH,2021-06-16
11432,MH,2021-06-17
11433,MH,2021-06-18
11434,MH,2021-06-19
11435,MH,2021-06-20
11436,MH,2021-06-21
11437,MH,2021-06-22
11438,MH,2021-06-23
11439,MH,2021-06-24
11440,MH,2021-06-25
11441,MH,2021-06-26
11442,MH,2021-06-27
11443,MH,2021-06-28
11444,MH,2021-06-29
11445,MH,2021-06-30
11446,MH,2021-07-01
11447,MH,2021-07-02
11448,MH,2021-07-03
11449,MH,2021-07-04
11450,MH,2021-07-05
11451,MH,2021-07-06
11452,MH,2021-07-07
11453,MH,2021-07-08
11454,MH,2021-07-09
11455,MH,2021-07-10
11456,MH,2021-07-11
11457,MH,2021-07-12
11458,MH,2021-07-13
11459,MH,2021-07-14
11460,MH,2021-07-15
11461,MH,2021-07-16
11462,MH,2021-07-17
11463,MH,2021-07-18
11464,MH,2021-07-19
11465,MH,2021-07-20
11466,MH,2021-07-21
11467,MH,2021-07-22
11468,MH,2021-07-23
11469,MH,2021-07-24
11470,MH,2021-07-25
11471,MH,2021-07-26
11472,MH,2021-07-27
11473,MH,2021-07-28
11474,MH,2021-07-29
11475,MH,2021-07-30
11476,MH,2021-07-31
11477,MH,2021-08-01
11478,MH,2021-08-02
11479,MH,2021-08-03
11480,MH,2021-08-04
11481,MH,2021-08-05
11482,MH,2021-08-06
11483,MH,2021-08-07
11484,MH,2021-08-08
11485,MH,2021-08-09
11486,MH,2021-08-10
11487,MH,2021-08-11
11488,MH,2021-08-12
11489,MH,2021-08-13
11490,MH,2021-08-14
11491,MH,2021-08-15
11492,MH,2021-08-16
11493,MH,2021-08-17
11494,MH,2021-08-18
11495,MH,2021-08-19
11496,MH,2021-08-20
11497,MH,2021-08-21
11498,MH,2021-08-22
11499,MH,2021-08-23
11500,MH,2021-08-24
11501,MH,2021-08-25
11502,MH,2021-08-26
11503,MH,2021-08-27
11504,MH,2021-08-28
11505,MH,2021-08-29
11506,MH,2021-08-30
11507,MH,2021-08-31
11508,MH,2021-09-01
11509,MH,2021-09-02
11510,MH,2021-09-03
11511,MH,2021-09-04
11512,MH,2021-09-05
11513,MH,2021-09-06
11514,MH,2021-09-07
11515,MH,2021-09-08
11516,MH,2021-09-09
11517,MH,2021-09-10
11518,MH,2021-09-11
11519,MH,2021-09-12
11520,MH,2021-09-13
11521,MH,2021-09-14
11522,MH,2021-09-15
11523,MH,2021-09-16
11524,MH,2021-09-17
11525,MH,2021-09-18
11526,MH,2021-09-19
11527,MH,2021-09-20
11528,MH,2021-09-21
11529,MH,2021-09-22
11530,MH,2021-09-23
11531,MH,2021-09-24
11532,MH,2021-09-25
11533,MH,2021-09-26
11534,MH,2021-09-27
11535,MH,2021-09-28
11536,MH,2021-09-29
11537,MH,2021-09-30
11538,MH,2021-10-01
11539,MH,2021-10-02
11540,MH,2021-10-03
11541,MH,2021-10-04
11542,MH,2021-10-05
11543,MH,2021-10-06
11544,MH,2021-10-07
11545,MH,2021-10-08
11546,MH,2021-10-09
11547,MH,2021-10-10
11548,MH,2021-10-11
11549,MH,2021-10-12
11550,MH,2021-10-13
11551,MH,2021-10-14
11552,MH,2021-10-15
11553,MH,2021-10-16
11554,MH,2021-10-17
11555,MH,2021-10-18
11556,MH,2021-10-19
11557,MH,2021-10-20
11558,MH,2021-10-21
11559,MH,2021-10-22
11560,MH,2021-10-23
11561,MH,2021-10-24
11562,MH,2021-10-25
11563,MH,2021-10-26
11564,MH,2021-10-27
11565,MH,2021-10-28
11566,MH,2021-10-29
11567,MH,2021-10-30
11568,MH,2021-10-31
11569,ML,2020-04-13
11570,ML,2020-04-14
11571,ML,2020-04-15
11572,ML,2020-04-16
11573,ML,2020-04-17
11574,ML,2020-04-18
11575,ML,2020-04-19
11576,ML,2020-04-20
11577,ML,2020-04-21
11578,ML,2020-04-22
11579,ML,2020-04-23
11580,ML,2020-04-24
11581,ML,2020-04-25
11582,ML,2020-04-26
11583,ML,2020-04-27
11584,ML,2020-04-28
11585,ML,2020-04-29
11586,ML,2020-04-30
11587,ML,2020-05-01
11588,ML,2020-05-02
11589,ML,2020-05-03
11590,ML,2020-05-04
11591,ML,2020-05-05
11592,ML,2020-05-06
11593,ML,2020-05-07
11594,ML,2020-05-08
11595,ML,2020-05-09
11596,ML,2020-05-10
11597,ML,2020-05-11
11598,ML,2020-05-12
11599,ML,2020-05-13
11600,ML,2020-05-14
11601,ML,2020-05-15
11602,ML,2020-05-16
11603,ML,2020-05-17
11604,ML,2020-05-18
11605,ML,2020-05-19
11606,ML,2020-05-20
11607,ML,2020-05-21
11608,ML,2020-05-22
11609,ML,2020-05-23
11610,ML,2020-05-24
11611,ML,2020-05-25
11612,ML,2020-05-26
11613,ML,2020-05-27
11614,ML,2020-05-28
11615,ML,2020-05-29
11616,ML,2020-05-30
11617,ML,2020-05-31
11618,ML,2020-06-01
11619,ML,2020-06-02
11620,ML,2020-06-03
11621,ML,2020-06-04
11622,ML,2020-06-05
11623,ML,2020-06-06
11624,ML,2020-06-07
11625,ML,2020-06-08
11626,ML,2020-06-09
11627,ML,2020-06-10
11628,ML,2020-06-11
11629,ML,2020-06-12
11630,ML,2020-06-13
11631,ML,2020-06-14
11632,ML,2020-06-15
11633,ML,2020-06-16
11634,ML,2020-06-17
11635,ML,2020-06-18
11636,ML,2020-06-19
11637,ML,2020-06-20
11638,ML,2020-06-21
11639,ML,2020-06-22
11640,ML,2020-06-23
11641,ML,2020-06-24
11642,ML,2020-06-25
11643,ML,2020-06-26
11644,ML,2020-06-27
11645,ML,2020-06-28
11646,ML,2020-06-29
11647,ML,2020-06-30
11648,ML,2020-07-01
11649,ML,2020-07-02
11650,ML,2020-07-03
11651,ML,2020-07-04
11652,ML,2020-07-05
11653,ML,2020-07-06
11654,ML,2020-07-07
11655,ML,2020-07-08
11656,ML,2020-07-09
11657,ML,2020-07-10
11658,ML,2020-07-11
11659,ML,2020-07-12
11660,ML,2020-07-13
11661,ML,2020-07-14
11662,ML,2020-07-15
11663,ML,2020-07-16
11664,ML,2020-07-17
11665,ML,2020-07-18
11666,ML,2020-07-19
11667,ML,2020-07-20
11668,ML,2020-07-21
11669,ML,2020-07-22
11670,ML,2020-07-23
11671,ML,2020-07-24
11672,ML,2020-07-25
11673,ML,2020-07-26
11674,ML,2020-07-27
11675,ML,2020-07-28
11676,ML,2020-07-29
11677,ML,2020-07-30
11678,ML,2020-07-31
11679,ML,2020-08-01
11680,ML,2020-08-02
11681,ML,2020-08-03
11682,ML,2020-08-04
11683,ML,2020-08-05
11684,ML,2020-08-06
11685,ML,2020-08-07
11686,ML,2020-08-08
11687,ML,2020-08-09
11688,ML,2020-08-10
11689,ML,2020-08-11
11690,ML,2020-08-12
11691,ML,2020-08-13
11692,ML,2020-08-14
11693,ML,2020-08-15
11694,ML,2020-08-16
11695,ML,2020-08-17
11696,ML,2020-08-18
11697,ML,2020-08-19
11698,ML,2020-08-20
11699,ML,2020-08-21
11700,ML,2020-08-22
11701,ML,2020-08-23
11702,ML,2020-08-24
11703,ML,2020-08-25
11704,ML,2020-08-26
11705,ML,2020-08-27
11706,ML,2020-08-28
11707,ML,2020-08-29
11708,ML,2020-08-30
11709,ML,2020-08-31
11710,ML,2020-09-01
11711,ML,2020-09-02
11712,ML,2020-09-03
11713,ML,2020-09-04
11714,ML,2020-09-05
11715,ML,2020-09-06
